layer,strip,end,adc_fit_k,adc_fit_m,tot_fit_k,tot_fit_m
16,5,1,2.204771980709506,654.4283589494407,0.3261847423317191,42.379279670175194
16,6,0,2.208844071399292,604.3094800578265,0.32453782145180304,44.53742857456868
16,6,1,2.2023190209676384,613.6958957311822,0.3245902836742684,44.00932943550491
16,7,0,2.209703947200489,627.5370855607252,0.3259185013811369,41.38851514736074
16,7,1,2.2040131717739424,612.7123768711352,0.32603720702249506,39.91036700123212
16,8,0,2.2068475354699846,669.5811189175068,0.32594487672046274,45.294727625835286
16,8,1,2.2088962488090265,607.3411864772862,0.3268473231478653,37.928851400235466
16,9,0,2.204059484005635,582.3522684425284,0.32458944198857315,41.54812209747872
16,9,1,2.2038604742949484,606.1567190369034,0.32530537449141966,41.061848036536084
16,10,0,2.2087642304035326,622.70291104595,0.3263733120341294,39.78659936016495
16,10,1,2.2066243504910683,628.8790520684855,0.32660684871447343,39.62226179395192
16,11,0,2.2069439404135336,653.153808829538,0.32634346742182757,41.343072837496095
16,11,1,2.2027301290453702,607.5578675934888,0.32549806955771254,41.30592814430216
17,0,0,2.2079382048308496,567.9979191329545,0.32623749534969493,36.9312820587811
17,0,1,2.200840356556087,644.8211105470313,0.324677673567354,46.30080757846592
17,1,0,2.208579728499699,582.957007830076,0.324238657482755,42.10107573438679
17,1,1,2.2072638355166334,626.6016140137186,0.32551657267425366,42.1511758275733
17,2,0,2.2050995286919233,607.26793976516,0.32661473275748143,38.21475889365973
17,2,1,2.2018373559244795,601.7963941599419,0.3261361690761735,38.43432489883273
17,3,0,2.201885273926462,580.4291496602652,0.3256742725922428,37.78541831404672
17,3,1,2.207845098901199,601.8567525530477,0.3254986978378905,40.33512753202871
17,4,0,2.2038001230917152,645.9981653753265,0.3256598175723928,43.77052235111132
17,4,1,2.206100943881529,642.0155357344222,0.32589607521565894,42.62182412850494
17,5,0,2.200462372577562,610.511544848261,0.3258350943542197,40.027538416082955
17,5,1,2.20695625702359,655.4983551352899,0.3260648936074435,43.04395966971223
17,6,0,2.2029795123857503,613.3307895957789,0.3263916717755691,38.76834827754675
17,6,1,2.2056187435185124,651.7823957789159,0.32648169057449616,41.59875598166184
17,7,0,2.205182372983363,585.5850111947474,0.3254549722629151,39.24864113995636
17,7,1,2.206231679382001,640.1255301914084,0.3255671659246179,43.45543711894192
17,8,0,2.2010787274429355,604.3259444760681,0.32390589347209975,46.18383423244874
17,8,1,2.2054116768361816,635.8811499619666,0.3245515742262347,46.924085861083356
17,9,0,2.205324429464497,658.0328236471734,0.3262201659200706,42.930336165625086
17,9,1,2.208558683351705,668.1157692662313,0.3260884631073894,44.145606033026226
17,10,0,2.2037188647846624,603.997747024637,0.325696694015771,39.97119024647147
17,10,1,2.2087967147025256,680.9630771518925,0.32629582200029505,44.559926115278685
17,11,0,2.2065491813627336,650.9586305411851,0.3257070972518172,43.820067679395066
17,11,1,2.205241939261075,580.351442629966,0.3259082926632037,38.38824457375155
18,0,0,2.208272078049821,640.6012693598303,0.3254094749693085,43.34540541347018
18,0,1,2.20494981462656,635.8617514708616,0.3258353386494572,41.58596614184586
18,1,0,2.2099595991096437,643.9758399599165,0.32564819394727856,43.32231138089089
18,1,1,2.203685714981031,634.5643320183378,0.3262245307635888,40.788795747396144
18,2,0,2.200900033769547,612.5712455069723,0.3257615889586052,40.6679303934738
18,2,1,2.202753181009749,671.5035804951343,0.3259460781207482,44.56949668773675
18,3,0,2.207253339291506,568.0378542487917,0.3251747243024228,40.36865098788692
18,3,1,2.2035038434716476,633.1506849943644,0.3242990327276183,47.76371385000058
18,4,0,2.2044880027448768,603.7976294698417,0.32451361904609083,43.359381275861246
18,4,1,2.203022864505671,582.78682876001,0.3263368383529082,36.35203979304415
18,5,0,2.2030549407002304,647.4510288080277,0.32696628968878216,40.39764546496926
18,5,1,2.2018434217831335,607.9039132481862,0.3269627624435279,36.71820498602371
18,6,0,2.2033799310951396,602.3077235547518,0.325992480546361,39.89765181695438
18,6,1,2.209119223231811,676.8763939574978,0.3257913959533777,45.41110875898064
18,7,0,2.2090483983251294,608.9668373061122,0.3263720307429712,38.51912080011123
